lead,criterion,predictor,comparison_id,focal_strategy,comparator_strategy,quartile,meters,predictor_mean,focal_error_mean,comparator_error_mean,absolute_gain_mean,absolute_gain_median,relative_gain_mean_pct,relative_gain_median_pct,positive_gain_share
1,smape,test_z_clock_rmse,direct_vs_full,direct_transfer,cer_scratch_full,1,233,0.4468995900958787,55.078170203125595,52.67404764353597,-2.4041225595896254,-2.2143737865353614,-4.273216148795309,-4.138134664939239,0.2532188841201717
1,smape,test_z_clock_rmse,direct_vs_full,direct_transfer,cer_scratch_full,2,232,0.6005975405813245,52.531352837261345,50.528745606418866,-2.002607230842478,-1.7086746989988768,-3.7112742739183555,-3.4556954422125674,0.2629310344827586
1,smape,test_z_clock_rmse,direct_vs_full,direct_transfer,cer_scratch_full,3,232,0.7448170201841541,53.21170378408061,51.56956140332988,-1.6421423807507312,-1.4361728781959258,-2.977014393506988,-2.885123909277786,0.3577586206896552
1,smape,test_z_clock_rmse,direct_vs_full,direct_transfer,cer_scratch_full,4,232,1.05513645174447,59.615573148941685,57.40405431620314,-2.2115188327385398,-1.6532323616378761,-3.7233491782423207,-3.011120268817878,0.39655172413793105
1,smape,test_z_clock_rmse,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,1,233,0.4468995900958787,57.61160127740333,51.0183614244427,-6.5932398529606315,-6.642544781712608,-12.433416755361282,-13.829917927807095,0.0944206008583691
1,smape,test_z_clock_rmse,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,2,232,0.6005975405813245,55.00721208803508,50.11658080370661,-4.890631284328479,-5.126745572747463,-9.293495260481297,-9.990215278526541,0.17672413793103448
1,smape,test_z_clock_rmse,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,3,232,0.7448170201841541,55.741696113788315,51.25478732406822,-4.4869087897201005,-4.743530784391268,-8.683394666505986,-9.609857693897704,0.15517241379310345
1,smape,test_z_clock_rmse,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,4,232,1.05513645174447,62.2942821221276,57.83203244803301,-4.462249674094586,-4.033852378983209,-7.886304181996461,-7.716872349800694,0.28879310344827586
1,smape,test_z_clock_rmse,full_vs_fine_tuning,cer_scratch_full,fine_tuning,1,233,0.4468995900958787,52.67404764353597,57.61160127740333,4.937553633867356,4.647387866953231,7.962041643733336,7.995917325396804,0.8969957081545065
1,smape,test_z_clock_rmse,full_vs_fine_tuning,cer_scratch_full,fine_tuning,2,232,0.6005975405813245,50.528745606418866,55.00721208803508,4.478466481616216,4.113599336599364,7.430392468155587,7.6900790728956,0.8836206896551724
1,smape,test_z_clock_rmse,full_vs_fine_tuning,cer_scratch_full,fine_tuning,3,232,0.7448170201841541,51.56956140332988,55.741696113788315,4.172134710458443,3.667053299867675,6.657312321675657,7.268854129920176,0.8275862068965517
1,smape,test_z_clock_rmse,full_vs_fine_tuning,cer_scratch_full,fine_tuning,4,232,1.05513645174447,57.40405431620314,62.2942821221276,4.890227805924461,4.031024061052861,6.443187607070227,7.051974507449108,0.7068965517241379
1,smape,test_mean_abs_change_pct,source_transfer,direct_transfer,cer_scratch_limited,1,233,6.5005249337291255,56.26017357071603,51.84953070685521,-4.4106428638608195,-4.896027973987046,-8.684159173789979,-10.167518378115401,0.12446351931330472
